first_day_of_month,cfips,microbusiness_density
397.0,21069,1.8493088
427.0,21069,1.8584638
458.0,21069,1.7943789
488.0,21069,1.7577589
519.0,21069,1.6970803
550.0,21069,1.7062044
578.0,21069,1.7153285
609.0,21069,1.7609489
639.0,21069,1.7427007
670.0,21069,1.7153285
700.0,21069,1.6970803
731.0,21069,1.669708
762.0,21069,1.6879562
792.0,21069,1.6879562
823.0,21069,1.7062044
853.0,21069,1.6970803
884.0,21069,1.7194324
915.0,21069,1.7194324
943.0,21069,1.7376274
974.0,21069,1.7285298
1004.0,21069,1.7194324
1035.0,21069,1.1917758
1065.0,21069,1.246361
1096.0,21069,1.228166
1127.0,21069,1.2099708
1157.0,21069,1.228166
0.0,21071,1.304422
31.0,21071,1.3590575
61.0,21071,1.3624723
92.0,21071,1.3795458
122.0,21071,1.3795458
153.0,21071,1.3629149
184.0,21071,1.3974191
213.0,21071,1.4146712
244.0,21071,1.3974191
274.0,21071,1.3939687
305.0,21071,1.3939687
335.0,21071,1.3939687
366.0,21071,1.3974191
397.0,21071,1.3767166
427.0,21071,1.380167
458.0,21071,1.3594645
488.0,21071,1.3422124
519.0,21071,1.3714925
550.0,21071,1.3714925
578.0,21071,1.3609965
609.0,21071,1.3609965
639.0,21071,1.353999
670.0,21071,1.3435029
700.0,21071,1.3330067
731.0,21071,1.3505003
762.0,21071,1.3679938
792.0,21071,1.4064796
823.0,21071,1.3994823
853.0,21071,1.4239731
884.0,21071,1.4465967
915.0,21071,1.4465967
943.0,21071,1.4501511
974.0,21071,1.4537053
1004.0,21071,1.4465967
1035.0,21071,1.4856939
1065.0,21071,1.5034654
1096.0,21071,1.4892483
1127.0,21071,1.5034654
1157.0,21071,1.510574
0.0,21073,4.162653
31.0,21073,4.2868733
61.0,21073,4.2716627
92.0,21073,4.3046188
122.0,21073,4.2463112
153.0,21073,4.2623858
184.0,21073,4.1969657
213.0,21073,4.222127
244.0,21073,4.2397404
274.0,21073,4.2523212
305.0,21073,4.2699342
335.0,21073,4.2900639
366.0,21073,4.2749667
397.0,21073,4.277483
427.0,21073,4.2950959
458.0,21073,4.3101931
488.0,21073,4.277483
519.0,21073,4.2518582
550.0,21073,4.2193246
578.0,21073,4.3094172
609.0,21073,4.2668734
639.0,21073,4.2918992
670.0,21073,4.2843914
700.0,21073,4.2793865
731.0,21073,4.2843914
762.0,21073,4.2718787
792.0,21073,4.2918992
823.0,21073,4.3494582
853.0,21073,4.5146275
884.0,21073,4.4748588
915.0,21073,4.4923091
943.0,21073,4.5247178
974.0,21073,4.4673796
1004.0,21073,4.4599009
1035.0,21073,4.4972954
1065.0,21073,4.5047741
1096.0,21073,4.457408
1127.0,21073,4.4798446
1157.0,21073,4.4599009
0.0,21075,1.6979988
31.0,21075,1.6373559
61.0,21075,1.6575702
92.0,21075,1.5969274
122.0,21075,1.5564989
153.0,21075,1.6075845
184.0,21075,1.6488047
213.0,21075,1.7312448
244.0,21075,1.8342952
274.0,21075,1.8549052
305.0,21075,1.8549052
335.0,21075,1.8342952
366.0,21075,1.8136851
397.0,21075,1.8342952
427.0,21075,1.7312448
458.0,21075,1.7106348
488.0,21075,1.6900247
519.0,21075,1.7335004
550.0,21075,1.6290727
578.0,21075,1.6290727
609.0,21075,1.6081871
639.0,21075,1.5873016
670.0,21075,1.524645
700.0,21075,1.5455304
731.0,21075,1.524645
762.0,21075,1.524645
792.0,21075,1.5455304
823.0,21075,1.6290727
853.0,21075,1.6499583
884.0,21075,1.6527196
915.0,21075,1.6108787
943.0,21075,1.6317992
974.0,21075,1.6317992
1004.0,21075,1.6317992
1035.0,21075,1.5899582
1065.0,21075,1.6736401
1096.0,21075,1.6108787
1127.0,21075,1.5899582
1157.0,21075,1.5690377
0.0,21077,1.1405672
31.0,21077,1.1097411
61.0,21077,1.0789149
92.0,21077,1.1405672
122.0,21077,1.1559802
153.0,21077,1.1908396
184.0,21077,1.1908396
213.0,21077,1.1908396
244.0,21077,1.2519084
274.0,21077,1.2519084
305.0,21077,1.2671756
335.0,21077,1.2824427
366.0,21077,1.2671756
397.0,21077,1.3129771
427.0,21077,1.3129771
458.0,21077,1.3282443
488.0,21077,1.3587786
519.0,21077,1.3519672
550.0,21077,1.4127297
578.0,21077,1.3671578
609.0,21077,1.3671578
639.0,21077,1.3823484
670.0,21077,1.3975391
700.0,21077,1.3975391
731.0,21077,1.3823484
762.0,21077,1.3823484
792.0,21077,1.3671578
823.0,21077,1.4431111
853.0,21077,1.4583017
884.0,21077,1.433097
915.0,21077,1.4481822
943.0,21077,1.4481822
974.0,21077,1.4029266
1004.0,21077,1.3878413
1035.0,21077,1.3878413
1065.0,21077,1.4180118
1096.0,21077,1.4632674
1127.0,21077,1.4632674
1157.0,21077,1.4481822
0.0,21079,2.3667314
31.0,21079,2.4115276
61.0,21079,2.4264596
92.0,21079,2.4712558
122.0,21079,2.4787219
153.0,21079,2.4334149
184.0,21079,2.4111581
213.0,21079,2.4779286
244.0,21079,2.4556718
274.0,21079,2.4705098
305.0,21079,2.4630907
335.0,21079,2.4853475
366.0,21079,2.5150235
397.0,21079,2.5298612
427.0,21079,2.5076044
458.0,21079,2.5521181
488.0,21079,2.5595372
519.0,21079,2.5703523
550.0,21079,2.8584089
578.0,21079,2.843637
609.0,21079,2.9322698
639.0,21079,2.954428
670.0,21079,3.0135164
700.0,21079,3.0061305
731.0,21079,3.0061305
762.0,21079,3.0135164
792.0,21079,3.057833
823.0,21079,3.057833
853.0,21079,3.1538517
884.0,21079,3.1427324
915.0,21079,3.1209078
943.0,21079,3.1281826
974.0,21079,3.1209078
1004.0,21079,3.0918086
1035.0,21079,3.1354575
1065.0,21079,3.2300305
1096.0,21079,3.2445803
1127.0,21079,3.2955041
1157.0,21079,3.3246036
0.0,21081,2.240416
31.0,21081,2.2127566
61.0,21081,2.2238202
92.0,21081,2.2514799
122.0,21081,2.240416
153.0,21081,2.2350993
184.0,21081,2.2075055
213.0,21081,2.1854305
244.0,21081,2.2295806
274.0,21081,2.2571745
305.0,21081,2.1964679
335.0,21081,2.1688743
366.0,21081,2.1854305
397.0,21081,2.1467991
427.0,21081,2.1412804
458.0,21081,2.1357615
488.0,21081,2.1799116
519.0,21081,2.1446548
550.0,21081,2.1227705
578.0,21081,2.1391838
609.0,21081,2.0954154
639.0,21081,2.1063573
670.0,21081,2.1118283
700.0,21081,2.0790021
731.0,21081,2.0680599
762.0,21081,2.0680599
792.0,21081,2.0680599
823.0,21081,2.0680599
853.0,21081,2.0516467
884.0,21081,2.0583098
915.0,21081,2.0801485
943.0,21081,1.9873335
974.0,21081,1.9982529
1004.0,21081,2.0255513
1035.0,21081,2.0310111
1065.0,21081,2.0692291
1096.0,21081,2.091068
1127.0,21081,2.0692291
1157.0,21081,2.0692291
0.0,21083,3.1737015
31.0,21083,3.0423515
61.0,21083,3.0672016
92.0,21083,3.0565515
122.0,21083,3.0601015
153.0,21083,3.0654867
184.0,21083,2.9663718
213.0,21083,2.8424778
244.0,21083,2.877876
274.0,21083,2.9132743
305.0,21083,2.9132743
335.0,21083,2.9168141
366.0,21083,2.9663718
397.0,21083,3.019469
427.0,21083,3.0053098
458.0,21083,2.9911504
488.0,21083,2.9699116
519.0,21083,2.9474206
550.0,21083,3.1703348
578.0,21083,3.1738729
609.0,21083,2.9686506
639.0,21083,2.9438822
670.0,21083,2.9828038
700.0,21083,2.9792655
731.0,21083,2.9898803
762.0,21083,2.9934187
792.0,21083,2.9898803
823.0,21083,3.0606468
853.0,21083,3.0606468
884.0,21083,3.0240719
915.0,21083,3.0169816
943.0,21083,3.055979
974.0,21083,3.0701599
1004.0,21083,3.0524337
1035.0,21083,3.0772502
1065.0,21083,3.1552451
1096.0,21083,3.1446095
1127.0,21083,3.1836069
1157.0,21083,3.364413
0.0,21085,2.0552442
31.0,21085,2.0602939
61.0,21085,2.0249457
92.0,21085,2.0350451
122.0,21085,2.0501945
153.0,21085,2.1724951
184.0,21085,2.1724951
213.0,21085,2.1423912
244.0,21085,2.0922182
274.0,21085,2.0872009
305.0,21085,2.0872009
335.0,21085,2.1674778
366.0,21085,2.2176509
397.0,21085,2.2076163
427.0,21085,2.1775124
458.0,21085,2.187547
488.0,21085,2.1724951
519.0,21085,2.1063693
550.0,21085,1.9762846
578.0,21085,1.9212488
609.0,21085,1.9162456
639.0,21085,1.9312553
670.0,21085,1.926252
700.0,21085,1.8912293
731.0,21085,1.906239
762.0,21085,1.906239
792.0,21085,1.9012358
823.0,21085,1.8612098
853.0,21085,1.8662131
884.0,21085,1.8536098
915.0,21085,1.7886585
943.0,21085,1.798651
974.0,21085,1.7936548
1004.0,21085,1.8086435
1035.0,21085,1.8236322
1065.0,21085,1.8885835
1096.0,21085,1.8636023
1127.0,21085,1.8486135
1157.0,21085,1.8336248
0.0,21087,1.0350776
31.0,21087,1.0120759
61.0,21087,0.98907417
92.0,21087,0.94307071
122.0,21087,0.94307071
153.0,21087,0.90909094
184.0,21087,0.89758343
213.0,21087,0.92059839
244.0,21087,0.90909094
274.0,21087,0.84004605
305.0,21087,0.81703109
335.0,21087,0.81703109
366.0,21087,0.84004605
397.0,21087,0.82853854
427.0,21087,0.84004605
458.0,21087,0.82853854
488.0,21087,0.81703109
519.0,21087,0.80812746
550.0,21087,0.81967211
578.0,21087,0.80812746
609.0,21087,0.79658276
639.0,21087,0.80812746
670.0,21087,0.83121681
700.0,21087,0.83121681
731.0,21087,0.83121681
762.0,21087,0.84276152
792.0,21087,0.85430616
823.0,21087,0.91202956
853.0,21087,0.93511891
884.0,21087,0.95490104
915.0,21087,0.90888172
943.0,21087,0.92038655
974.0,21087,0.95490104
1004.0,21087,0.95490104
1035.0,21087,0.93189138
1065.0,21087,0.96640587
1096.0,21087,0.95490104
1127.0,21087,0.96640587
1157.0,21087,0.96640587
0.0,21089,1.2660023
31.0,21089,1.3298343
61.0,21089,1.3369268
92.0,21089,1.3191957
122.0,21089,1.3404731
153.0,21089,1.3248335
184.0,21089,1.3462018
213.0,21089,1.3746928
244.0,21089,1.3640087
274.0,21089,1.3853769
305.0,21089,1.3746928
335.0,21089,1.36757
366.0,21089,1.3640087
397.0,21089,1.3283949
427.0,21089,1.3212721
458.0,21089,1.3177108
488.0,21089,1.3319563
519.0,21089,1.3146112
550.0,21089,1.3146112
578.0,21089,1.3217753
609.0,21089,1.3575957
639.0,21089,1.3468496
670.0,21089,1.3289393
700.0,21089,1.3110291
731.0,21089,1.3146112
762.0,21089,1.3325214
792.0,21089,1.3396854
823.0,21089,1.3289393
853.0,21089,1.3253573
884.0,21089,1.3006666
915.0,21089,1.3042696
943.0,21089,1.3294902
974.0,21089,1.3186814
1004.0,21089,1.2934606
1035.0,21089,1.2754458
1065.0,21089,1.3258872
1096.0,21089,1.2934606
1127.0,21089,1.2754458
1157.0,21089,1.2970636
0.0,21091,1.3403174
31.0,21091,1.5097828
61.0,21091,1.5405947
92.0,21091,1.5251887
122.0,21091,1.5097828
153.0,21091,1.5128126
184.0,21091,1.5128126
213.0,21091,1.466502
244.0,21091,1.57456
274.0,21091,1.466502
305.0,21091,1.466502
335.0,21091,1.5128126
366.0,21091,1.5128126
397.0,21091,1.5128126
427.0,21091,1.5282495
458.0,21091,1.4819388
488.0,21091,1.5128126
519.0,21091,1.503298
550.0,21091,1.3345605
578.0,21091,1.3345605
609.0,21091,1.3345605
639.0,21091,1.3038809
670.0,21091,1.2885412
700.0,21091,1.2578616
731.0,21091,1.2425219
762.0,21091,1.2425219
792.0,21091,1.1965026
823.0,21091,1.1965026
853.0,21091,1.2732015
884.0,21091,1.2401694
915.0,21091,1.1645494
943.0,21091,1.1494253
974.0,21091,1.1645494
1004.0,21091,1.1947974
1035.0,21091,1.2552934
1065.0,21091,1.2401694
1096.0,21091,1.2250453
1127.0,21091,1.2099214
1157.0,21091,1.1947974
0.0,21093,3.2769256
31.0,21093,3.2806339
61.0,21093,3.2608562
92.0,21093,3.2658005
122.0,21093,3.2781618
153.0,21093,3.2637155
184.0,21093,3.1936471
213.0,21093,3.2182326
244.0,21093,3.229296
274.0,21093,3.197335
305.0,21093,3.2108569
335.0,21093,3.2575693
366.0,21093,3.2809255
397.0,21093,3.2956767
427.0,21093,3.3030522
458.0,21093,3.3362427
488.0,21093,3.247735
519.0,21093,3.2099609
550.0,21093,3.2893853
578.0,21093,3.318711
609.0,21093,3.3174891
639.0,21093,3.3345959
670.0,21093,3.3211548
700.0,21093,3.3211548
731.0,21093,3.3370397
762.0,21093,3.2686129
792.0,21093,3.263725
823.0,21093,3.2771661
853.0,21093,3.2686129
884.0,21093,3.2110369
915.0,21093,3.230366
943.0,21093,3.2327821
974.0,21093,3.2327821
1004.0,21093,3.2170773
1035.0,21093,3.2992256
1065.0,21093,3.3366756
1096.0,21093,3.2859368
1127.0,21093,3.307682
1157.0,21093,3.3088901
0.0,21095,0.69173217
31.0,21095,0.70584911
61.0,21095,0.69173217
92.0,21095,0.69643784
122.0,21095,0.68232083
153.0,21095,0.70695007
184.0,21095,0.66873658
213.0,21095,0.6973967
244.0,21095,0.67828995
274.0,21095,0.6591832
305.0,21095,0.66395986
335.0,21095,0.65440649
366.0,21095,0.66873658
397.0,21095,0.66873658
427.0,21095,0.68784332
458.0,21095,0.67351323
488.0,21095,0.66873658
519.0,21095,0.67501944
550.0,21095,0.69444442
578.0,21095,0.84984457
609.0,21095,0.85470086
639.0,21095,0.85470086
670.0,21095,0.85955709
700.0,21095,0.86441338
731.0,21095,0.85955709
762.0,21095,0.84984457
792.0,21095,0.85955709
823.0,21095,0.85470086
853.0,21095,0.85955709
884.0,21095,0.84298742
915.0,21095,0.83312792
943.0,21095,0.78876019
974.0,21095,0.76904118
1004.0,21095,0.7739709
1035.0,21095,0.7739709
1065.0,21095,0.7641114
1096.0,21095,0.76904118
1127.0,21095,0.69509488
1157.0,21095,0.69016516
0.0,21097,1.4689424
31.0,21097,1.4689424
61.0,21097,1.4689424
92.0,21097,1.4689424
122.0,21097,1.4619474
153.0,21097,1.4592453
184.0,21097,1.438399
213.0,21097,1.473143
244.0,21097,1.4800917
274.0,21097,1.4870405
305.0,21097,1.5148357
335.0,21097,1.5426308
366.0,21097,1.5217844
397.0,21097,1.5773747
427.0,21097,1.570426
458.0,21097,1.5495796
488.0,21097,1.5287333
519.0,21097,1.4712006
550.0,21097,1.3809854
578.0,21097,1.4226232
609.0,21097,1.4226232
639.0,21097,1.408744
670.0,21097,1.4365025
700.0,21097,1.4295628
731.0,21097,1.4712006
762.0,21097,1.4642609
792.0,21097,1.4712006
823.0,21097,1.4712006
853.0,21097,1.4503816
884.0,21097,1.4221917
915.0,21097,1.4084507
943.0,21097,1.4221917
974.0,21097,1.4290621
1004.0,21097,1.4428031
1035.0,21097,1.4428031
1065.0,21097,1.4840261
1096.0,21097,1.4702852
1127.0,21097,1.4634147
1157.0,21097,1.4496737
0.0,21099,1.2688172
31.0,21099,1.3691757
61.0,21099,1.3189964
92.0,21099,1.3763441
122.0,21099,1.390681
153.0,21099,1.355787
184.0,21099,1.3486513
213.0,21099,1.3843299
244.0,21099,1.3415157
274.0,21099,1.3843299
305.0,21099,1.4128728
335.0,21099,1.4200085
366.0,21099,1.4271443
397.0,21099,1.3201084
427.0,21099,1.305837
458.0,21099,1.3129728
488.0,21099,1.2487513
519.0,21099,1.2519562
550.0,21099,1.3230901
578.0,21099,1.3159766
609.0,21099,1.3302034
639.0,21099,1.3230901
670.0,21099,1.3088633
700.0,21099,1.2946365
731.0,21099,1.2875232
762.0,21099,1.2804097
792.0,21099,1.2732964
823.0,21099,1.2661829
853.0,21099,1.2875232
884.0,21099,1.303735
915.0,21099,1.3107822
943.0,21099,1.3107822
974.0,21099,1.2896405
1004.0,21099,1.2966878
1035.0,21099,1.2966878
1065.0,21099,1.3178295
1096.0,21099,1.2966878
1127.0,21099,1.3319238
1157.0,21099,1.3107822
0.0,21101,1.7694627
31.0,21101,1.9075259
61.0,21101,1.9526078
92.0,21101,1.9497901
122.0,21101,1.9526078
153.0,21101,1.9260552
184.0,21101,1.9007124
213.0,21101,1.7571031
244.0,21101,1.7683665
274.0,21101,1.7655506
305.0,21101,1.7542871
335.0,21101,1.7768141
366.0,21101,1.7683665
397.0,21101,1.7514713
427.0,21101,1.7486554
458.0,21101,1.7345761
488.0,21101,1.7064173
519.0,21101,1.7175033
550.0,21101,1.6467658
578.0,21101,1.6467658
609.0,21101,1.6269594
639.0,21101,1.6156415
670.0,21101,1.6071529
700.0,21101,1.6099825
731.0,21101,1.6156415
762.0,21101,1.6156415
792.0,21101,1.6439364
823.0,21101,1.6354479
853.0,21101,1.6269594
884.0,21101,1.628099
915.0,21101,1.6224062
943.0,21101,1.6423305
974.0,21101,1.6736401
1004.0,21101,1.6736401
1035.0,21101,1.6878718
1065.0,21101,1.7391057
1096.0,21101,1.7106425
1127.0,21101,1.7077961
1157.0,21101,1.7021034
0.0,21103,2.5480368
31.0,21103,2.556391
61.0,21103,2.6065164
92.0,21103,2.7318296
122.0,21103,2.7401838
153.0,21103,2.6825633
184.0,21103,2.7570789
213.0,21103,2.773638
244.0,21103,2.707402
274.0,21103,2.8481536
305.0,21103,2.8729923
335.0,21103,2.9226694
366.0,21103,2.9557874
397.0,21103,3.0220234
427.0,21103,3.0799801
458.0,21103,3.1296573
488.0,21103,3.0799801
519.0,21103,3.0081367
550.0,21103,2.6875975
578.0,21103,2.6875975
609.0,21103,2.6958165
639.0,21103,2.7040355
670.0,21103,2.6875975
700.0,21103,2.6465027
731.0,21103,2.6547217
762.0,21103,2.5971892
792.0,21103,2.605408
823.0,21103,2.5725322
853.0,21103,2.5314374
884.0,21103,2.4997957
915.0,21103,2.5243037
943.0,21103,2.56515
974.0,21103,2.5569806
1004.0,21103,2.5488114
1035.0,21103,2.5488114
1065.0,21103,2.5733192
1096.0,21103,2.5488114
1127.0,21103,2.6059961
1157.0,21103,2.5569806
0.0,21105,0.75532776
31.0,21105,0.70137578
61.0,21105,0.70137578
92.0,21105,0.70137578
122.0,21105,0.70137578
153.0,21105,0.7352941
184.0,21105,0.7352941
213.0,21105,0.76252723
244.0,21105,0.76252723
274.0,21105,0.76252723
305.0,21105,0.76252723
335.0,21105,0.81699347
366.0,21105,0.78976035
397.0,21105,0.8442266
427.0,21105,0.87145972
458.0,21105,0.87145972
488.0,21105,0.8442266
519.0,21105,0.85048014
550.0,21105,0.68587106
578.0,21105,0.68587106
609.0,21105,0.71330589
639.0,21105,0.68587106
670.0,21105,0.65843624
700.0,21105,0.63100135
731.0,21105,0.63100135
762.0,21105,0.63100135
792.0,21105,0.60356653
823.0,21105,0.63100135
853.0,21105,0.63100135
884.0,21105,0.61504054
915.0,21105,0.61504054
943.0,21105,0.61504054
974.0,21105,0.58708417
1004.0,21105,0.58708417
1035.0,21105,0.58708417
1065.0,21105,0.58708417
1096.0,21105,0.58708417
1127.0,21105,0.64299691
1157.0,21105,0.67095333
0.0,21107,1.7811633
31.0,21107,1.6905477
61.0,21107,1.653735
92.0,21107,1.676389
122.0,21107,1.6933794
153.0,21107,1.6861774
184.0,21107,1.6605428
213.0,21107,1.6861774
244.0,21107,1.7573842
274.0,21107,1.8143497
305.0,21107,1.8143497
335.0,21107,1.828591
366.0,21107,1.8684667
397.0,21107,1.8143497
427.0,21107,1.7944117
458.0,21107,1.7687773
488.0,21107,1.7232049
519.0,21107,1.6957406
550.0,21107,1.6756896
578.0,21107,1.6900117
609.0,21107,1.7043339
639.0,21107,1.6928762
670.0,21107,1.6900117
700.0,21107,1.6785541
731.0,21107,1.6585031
762.0,21107,1.6556386
792.0,21107,1.6556386
823.0,21107,1.6069434
853.0,21107,1.6298587
884.0,21107,1.6402406
915.0,21107,1.6603838
943.0,21107,1.6834048
974.0,21107,1.6632615
1004.0,21107,1.6603838
1035.0,21107,1.6661391
1065.0,21107,1.7064257
1096.0,21107,1.68916
1127.0,21107,1.7150586
1157.0,21107,1.7179362
0.0,21109,0.70743287
31.0,21109,0.69774204
61.0,21109,0.70743287
92.0,21109,0.68805116
122.0,21109,0.67836028
153.0,21109,0.70750147
184.0,21109,0.75596046
213.0,21109,0.75596046
244.0,21109,0.76565224
274.0,21109,0.74626863
305.0,21109,0.71719325
335.0,21109,0.71719325
366.0,21109,0.69780964
397.0,21109,0.70750147
427.0,21109,0.68811786
458.0,21109,0.67842603
488.0,21109,0.67842603
519.0,21109,0.68539435
550.0,21109,0.656434
578.0,21109,0.656434
609.0,21109,0.656434
639.0,21109,0.63712716
670.0,21109,0.64678055
700.0,21109,0.64678055
731.0,21109,0.63712716
762.0,21109,0.63712716
792.0,21109,0.656434
823.0,21109,0.63712716
853.0,21109,0.62747371
884.0,21109,0.61710536
915.0,21109,0.61710536
943.0,21109,0.61710536
974.0,21109,0.61710536
1004.0,21109,0.62674767
1035.0,21109,0.62674767
1065.0,21109,0.62674767
1096.0,21109,0.59782082
1127.0,21109,0.56889403
1157.0,21109,0.57853633
0.0,21111,6.8078308
31.0,21111,6.7841792
61.0,21111,6.8046207
92.0,21111,6.8181357
122.0,21111,6.7882338
153.0,21111,6.7201395
184.0,21111,6.6517296
213.0,21111,6.670723
244.0,21111,6.7611518
274.0,21111,6.7883816
305.0,21111,6.8337641
335.0,21111,6.883853
366.0,21111,6.9356222
397.0,21111,6.9448671
427.0,21111,6.9604988
458.0,21111,6.9339414
488.0,21111,6.916965
519.0,21111,6.8901863
550.0,21111,6.7059226
578.0,21111,6.7828808
609.0,21111,7.0367255
639.0,21111,7.0218029
670.0,21111,7.0256596
700.0,21111,7.0310249
731.0,21111,7.0409169
762.0,21111,7.0799828
792.0,21111,7.1213961
823.0,21111,7.1569409
853.0,21111,7.1819229
884.0,21111,7.172677
915.0,21111,7.1853786
943.0,21111,7.1932335
974.0,21111,7.1547947
1004.0,21111,7.1332355
1035.0,21111,7.2278285
1065.0,21111,7.4225292
1096.0,21111,7.3909426
1127.0,21111,7.4277101
1157.0,21111,7.454617
0.0,21113,5.7348776
31.0,21113,5.2252254
61.0,21113,5.3256111
92.0,21113,5.2895751
122.0,21113,5.2792792
153.0,21113,5.1651745
184.0,21113,5.0412302
213.0,21113,5.0159354
244.0,21113,5.0311127
274.0,21113,5.1044669
305.0,21113,5.1019378
335.0,21113,5.0968785
366.0,21113,5.056407
397.0,21113,5.0817018
427.0,21113,5.0235243
458.0,21113,5.0488186
488.0,21113,4.9628167
519.0,21113,4.882915
550.0,21113,4.6983714
578.0,21113,4.7407665
609.0,21113,4.7607174
639.0,21113,4.7357788
670.0,21113,4.733285
700.0,21113,4.6983714
731.0,21113,4.6883965
762.0,21113,4.6759272
792.0,21113,4.660964
823.0,21113,4.7208161
853.0,21113,4.7557297
884.0,21113,4.6731043
915.0,21113,4.6706409
943.0,21113,4.6804948
974.0,21113,4.7026653
